date,region,product_id,purchasers,units_sold,gross_revenue_usd
2025-04-20,GLOBAL_WEST,P005,103,113,902.87
2025-04-20,GLOBAL_WEST,P006,47,52,1299.48
2025-04-20,GLOBAL_WEST,P007,64,69,689.31
2025-04-20,GLOBAL_WEST,P009,0,0,0.0
2025-04-20,GLOBAL_WEST,P010,50,54,269.46
2025-04-20,GLOBAL_WEST,P011,25,27,539.73
2025-04-20,GLOBAL_WEST,P012,21,21,1679.79
2025-04-21,KR,P001,130,140,138.6
2025-04-21,KR,P002,53,60,299.4
2025-04-21,KR,P003,68,77,1154.23
2025-04-21,KR,P004,0,0,0.0
2025-04-21,KR,P005,85,92,735.08
2025-04-21,KR,P006,43,44,1099.56
2025-04-21,KR,P007,48,51,509.49
2025-04-21,KR,P009,0,0,0.0
2025-04-21,KR,P010,30,32,159.68
2025-04-21,KR,P011,24,26,519.74
2025-04-21,KR,P012,25,29,2319.71
2025-04-21,JP,P001,174,178,176.22
2025-04-21,JP,P002,82,89,444.11
2025-04-21,JP,P003,86,94,1409.06
2025-04-21,JP,P004,0,0,0.0
2025-04-21,JP,P005,103,107,854.93
2025-04-21,JP,P006,51,55,1374.45
2025-04-21,JP,P007,56,64,639.36
2025-04-21,JP,P009,0,0,0.0
2025-04-21,JP,P010,58,62,309.38
2025-04-21,JP,P011,21,23,459.77
2025-04-21,JP,P012,8,9,719.91
2025-04-21,GLOBAL_WEST,P001,168,180,178.2
2025-04-21,GLOBAL_WEST,P002,93,104,518.96
2025-04-21,GLOBAL_WEST,P003,75,82,1229.18
2025-04-21,GLOBAL_WEST,P004,0,0,0.0
2025-04-21,GLOBAL_WEST,P005,119,128,1022.72
2025-04-21,GLOBAL_WEST,P006,52,56,1399.44
2025-04-21,GLOBAL_WEST,P007,61,64,639.36
2025-04-21,GLOBAL_WEST,P009,0,0,0.0
2025-04-21,GLOBAL_WEST,P010,42,47,234.53
2025-04-21,GLOBAL_WEST,P011,11,12,239.88
2025-04-21,GLOBAL_WEST,P012,5,6,479.94
2025-04-22,KR,P001,143,153,151.47
2025-04-22,KR,P002,71,74,369.26
2025-04-22,KR,P003,61,65,974.35
2025-04-22,KR,P004,0,0,0.0
2025-04-22,KR,P005,65,73,583.27
2025-04-22,KR,P006,46,48,1199.52
2025-04-22,KR,P007,45,49,489.51
2025-04-22,KR,P009,0,0,0.0
2025-04-22,KR,P010,31,31,154.69
2025-04-22,KR,P011,32,35,699.65
2025-04-22,KR,P012,11,11,879.89
2025-04-22,JP,P001,187,218,215.82
2025-04-22,JP,P002,81,84,419.16
2025-04-22,JP,P003,81,88,1319.12
2025-04-22,JP,P004,0,0,0.0
2025-04-22,JP,P005,107,114,910.86
2025-04-22,JP,P006,51,56,1399.44
2025-04-22,JP,P007,64,68,679.32
2025-04-22,JP,P009,0,0,0.0
2025-04-22,JP,P010,45,49,244.51
2025-04-22,JP,P011,25,27,539.73
2025-04-22,JP,P012,8,9,719.91
2025-04-22,GLOBAL_WEST,P001,172,184,182.16
2025-04-22,GLOBAL_WEST,P002,78,82,409.18
2025-04-22,GLOBAL_WEST,P003,87,92,1379.08
2025-04-22,GLOBAL_WEST,P004,0,0,0.0
2025-04-22,GLOBAL_WEST,P005,102,112,894.88
2025-04-22,GLOBAL_WEST,P006,38,39,974.61
2025-04-22,GLOBAL_WEST,P007,62,67,669.33
2025-04-22,GLOBAL_WEST,P009,0,0,0.0
2025-04-22,GLOBAL_WEST,P010,51,53,264.47
2025-04-22,GLOBAL_WEST,P011,21,21,419.79
2025-04-22,GLOBAL_WEST,P012,17,17,1359.83
2025-04-23,KR,P001,123,127,125.73
2025-04-23,KR,P002,77,82,409.18
2025-04-23,KR,P003,52,57,854.43
2025-04-23,KR,P004,0,0,0.0
2025-04-23,KR,P005,71,76,607.24
2025-04-23,KR,P006,35,39,974.61
2025-04-23,KR,P007,54,58,579.42
2025-04-23,KR,P009,0,0,0.0
2025-04-23,KR,P010,45,47,234.53
2025-04-23,KR,P011,26,28,559.72
2025-04-23,KR,P012,0,0,0.0
2025-04-23,JP,P001,158,172,170.28
2025-04-23,JP,P002,59,63,314.37
2025-04-23,JP,P003,71,72,1079.28
2025-04-23,JP,P004,0,0,0.0
2025-04-23,JP,P005,93,100,799.0
2025-04-23,JP,P006,44,46,1149.54
2025-04-23,JP,P007,58,63,629.37
2025-04-23,JP,P009,0,0,0.0
2025-04-23,JP,P010,57,59,294.41
2025-04-23,JP,P011,26,28,559.72
2025-04-23,JP,P012,8,8,639.92
2025-04-23,GLOBAL_WEST,P001,162,178,176.22
2025-04-23,GLOBAL_WEST,P002,82,88,439.12
2025-04-23,GLOBAL_WEST,P003,81,86,1289.14
2025-04-23,GLOBAL_WEST,P004,0,0,0.0
2025-04-23,GLOBAL_WEST,P005,104,115,918.85
2025-04-23,GLOBAL_WEST,P006,49,52,1299.48
2025-04-23,GLOBAL_WEST,P007,65,68,679.32
2025-04-23,GLOBAL_WEST,P009,0,0,0.0
2025-04-23,GLOBAL_WEST,P010,47,49,244.51
2025-04-23,GLOBAL_WEST,P011,15,16,319.84
2025-04-23,GLOBAL_WEST,P012,20,20,1599.8
2025-04-24,KR,P001,127,137,135.63
2025-04-24,KR,P002,70,76,379.24
2025-04-24,KR,P003,55,60,899.4
2025-04-24,KR,P004,0,0,0.0
2025-04-24,KR,P005,70,76,607.24
2025-04-24,KR,P006,45,47,1174.53
2025-04-24,KR,P007,46,49,489.51
2025-04-24,KR,P009,0,0,0.0
2025-04-24,KR,P010,38,39,194.61
2025-04-24,KR,P011,24,26,519.74
2025-04-24,KR,P012,6,7,559.93
2025-04-24,JP,P001,165,175,173.25
2025-04-24,JP,P002,71,78,389.22
2025-04-24,JP,P003,82,86,1289.14
2025-04-24,JP,P004,0,0,0.0
2025-04-24,JP,P005,90,94,751.06
2025-04-24,JP,P006,44,46,1149.54
2025-04-24,JP,P007,61,67,669.33
2025-04-24,JP,P009,0,0,0.0
2025-04-24,JP,P010,55,57,284.43
2025-04-24,JP,P011,31,33,659.67
2025-04-24,JP,P012,3,3,239.97
2025-04-24,GLOBAL_WEST,P001,179,190,188.1
2025-04-24,GLOBAL_WEST,P002,103,115,573.85
2025-04-24,GLOBAL_WEST,P003,100,103,1543.97
2025-04-24,GLOBAL_WEST,P004,0,0,0.0
2025-04-24,GLOBAL_WEST,P005,99,107,854.93
2025-04-24,GLOBAL_WEST,P006,36,37,924.63
2025-04-24,GLOBAL_WEST,P007,78,86,859.14
2025-04-24,GLOBAL_WEST,P009,0,0,0.0
2025-04-24,GLOBAL_WEST,P010,54,55,274.45
2025-04-24,GLOBAL_WEST,P011,34,36,719.64
2025-04-24,GLOBAL_WEST,P012,13,13,1039.87
2025-04-25,KR,P001,125,135,133.65
2025-04-25,KR,P002,67,70,349.3
2025-04-25,KR,P003,64,68,1019.32
2025-04-25,KR,P004,0,0,0.0
2025-04-25,KR,P005,87,95,759.05
2025-04-25,KR,P006,40,42,1049.58
2025-04-25,KR,P007,47,51,509.49
2025-04-25,KR,P009,0,0,0.0
2025-04-25,KR,P010,29,32,159.68
2025-04-25,KR,P011,12,12,239.88
2025-04-25,KR,P012,9,9,719.91
2025-04-25,JP,P001,146,161,159.39
2025-04-25,JP,P002,66,71,354.29
2025-04-25,JP,P003,77,81,1214.19
2025-04-25,JP,P004,0,0,0.0
2025-04-25,JP,P005,92,98,783.02
2025-04-25,JP,P006,48,52,1299.48
2025-04-25,JP,P007,72,80,799.2
2025-04-25,JP,P009,0,0,0.0
2025-04-25,JP,P010,43,47,234.53
2025-04-25,JP,P011,28,30,599.7
2025-04-25,JP,P012,10,10,799.9
2025-04-25,GLOBAL_WEST,P001,160,170,168.3
2025-04-25,GLOBAL_WEST,P002,73,82,409.18
2025-04-25,GLOBAL_WEST,P003,83,91,1364.09
2025-04-25,GLOBAL_WEST,P004,0,0,0.0
2025-04-25,GLOBAL_WEST,P005,95,104,830.96
2025-04-25,GLOBAL_WEST,P006,43,45,1124.55
2025-04-25,GLOBAL_WEST,P007,49,53,529.47
2025-04-25,GLOBAL_WEST,P009,0,0,0.0
2025-04-25,GLOBAL_WEST,P010,54,59,294.41
2025-04-25,GLOBAL_WEST,P011,37,40,799.6
2025-04-25,GLOBAL_WEST,P012,10,10,799.9
2025-04-26,KR,P001,119,125,123.75
2025-04-26,KR,P002,62,66,329.34
2025-04-26,KR,P003,50,54,809.46
2025-04-26,KR,P004,0,0,0.0
2025-04-26,KR,P005,70,73,583.27
2025-04-26,KR,P006,37,40,999.6
2025-04-26,KR,P007,52,57,569.43
2025-04-26,KR,P009,0,0,0.0
2025-04-26,KR,P010,27,30,149.7
2025-04-26,KR,P011,21,22,439.78
2025-04-26,KR,P012,0,0,0.0
2025-04-26,JP,P001,148,159,157.41
2025-04-26,JP,P002,84,93,464.07
2025-04-26,JP,P003,60,66,989.34
2025-04-26,JP,P004,0,0,0.0
2025-04-26,JP,P005,90,92,735.08
2025-04-26,JP,P006,53,55,1374.45
2025-04-26,JP,P007,65,72,719.28
2025-04-26,JP,P009,0,0,0.0
2025-04-26,JP,P010,42,44,219.56
2025-04-26,JP,P011,44,47,939.53
2025-04-26,JP,P012,10,11,879.89
2025-04-26,GLOBAL_WEST,P001,154,155,153.45
2025-04-26,GLOBAL_WEST,P002,87,91,454.09
2025-04-26,GLOBAL_WEST,P003,65,73,1094.27
2025-04-26,GLOBAL_WEST,P004,0,0,0.0
2025-04-26,GLOBAL_WEST,P005,83,89,711.11
2025-04-26,GLOBAL_WEST,P006,40,43,1074.57
2025-04-26,GLOBAL_WEST,P007,58,64,639.36
2025-04-26,GLOBAL_WEST,P009,0,0,0.0
2025-04-26,GLOBAL_WEST,P010,44,45,224.55
2025-04-26,GLOBAL_WEST,P011,21,23,459.77
2025-04-26,GLOBAL_WEST,P012,1,1,79.99
2025-04-27,KR,P001,131,146,144.54
2025-04-27,KR,P002,50,53,264.47
2025-04-27,KR,P003,56,60,899.4
2025-04-27,KR,P004,0,0,0.0
2025-04-27,KR,P005,81,88,703.12
2025-04-27,KR,P006,17,20,499.8
2025-04-27,KR,P007,48,52,519.48
2025-04-27,KR,P009,0,0,0.0
2025-04-27,KR,P010,44,47,234.53
2025-04-27,KR,P011,25,29,579.71
2025-04-27,KR,P012,0,0,0.0
2025-04-27,JP,P001,151,163,161.37
2025-04-27,JP,P002,66,69,344.31
2025-04-27,JP,P003,65,72,1079.28
2025-04-27,JP,P004,0,0,0.0
2025-04-27,JP,P005,77,85,679.15
2025-04-27,JP,P006,35,38,949.62
2025-04-27,JP,P007,61,63,629.37
2025-04-27,JP,P009,0,0,0.0
2025-04-27,JP,P010,35,37,184.63
2025-04-27,JP,P011,20,22,439.78
2025-04-27,JP,P012,16,16,1279.84
2025-04-27,GLOBAL_WEST,P001,164,174,172.26
2025-04-27,GLOBAL_WEST,P002,82,87,434.13
2025-04-27,GLOBAL_WEST,P003,73,76,1139.24
2025-04-27,GLOBAL_WEST,P004,0,0,0.0
2025-04-27,GLOBAL_WEST,P005,89,94,751.06
2025-04-27,GLOBAL_WEST,P006,33,35,874.65
2025-04-27,GLOBAL_WEST,P007,62,67,669.33
2025-04-27,GLOBAL_WEST,P009,0,0,0.0
2025-04-27,GLOBAL_WEST,P010,49,55,274.45
2025-04-27,GLOBAL_WEST,P011,34,36,719.64
2025-04-27,GLOBAL_WEST,P012,12,13,1039.87
2025-04-28,KR,P001,131,142,140.58
2025-04-28,KR,P002,67,71,354.29
2025-04-28,KR,P003,60,67,1004.33
2025-04-28,KR,P004,0,0,0.0
2025-04-28,KR,P005,79,86,687.14
2025-04-28,KR,P006,27,29,724.71
2025-04-28,KR,P007,56,56,559.44
2025-04-28,KR,P009,0,0,0.0
2025-04-28,KR,P010,42,46,229.54
2025-04-28,KR,P011,33,35,699.65
2025-04-28,KR,P012,15,15,1199.85
2025-04-28,JP,P001,146,154,152.46
2025-04-28,JP,P002,66,71,354.29
2025-04-28,JP,P003,69,74,1109.26
2025-04-28,JP,P004,0,0,0.0
2025-04-28,JP,P005,84,90,719.1
2025-04-28,JP,P006,39,43,1074.57
2025-04-28,JP,P007,61,66,659.34
2025-04-28,JP,P009,0,0,0.0
2025-04-28,JP,P010,42,46,229.54
2025-04-28,JP,P011,26,30,599.7
2025-04-28,JP,P012,17,19,1519.81
2025-04-28,GLOBAL_WEST,P001,166,185,183.15
2025-04-28,GLOBAL_WEST,P002,73,80,399.2
2025-04-28,GLOBAL_WEST,P003,79,86,1289.14
2025-04-28,GLOBAL_WEST,P004,0,0,0.0
2025-04-28,GLOBAL_WEST,P005,85,90,719.1
2025-04-28,GLOBAL_WEST,P006,49,55,1374.45
2025-04-28,GLOBAL_WEST,P007,43,46,459.54
2025-04-28,GLOBAL_WEST,P009,0,0,0.0
2025-04-28,GLOBAL_WEST,P010,37,40,199.6
2025-04-28,GLOBAL_WEST,P011,28,30,599.7
2025-04-28,GLOBAL_WEST,P012,15,16,1279.84
2025-04-29,KR,P001,117,122,120.78
2025-04-29,KR,P002,43,47,234.53
2025-04-29,KR,P003,63,66,989.34
2025-04-29,KR,P004,0,0,0.0
2025-04-29,KR,P005,70,78,623.22
2025-04-29,KR,P006,31,35,874.65
2025-04-29,KR,P007,43,45,449.55
2025-04-29,KR,P009,0,0,0.0
2025-04-29,KR,P010,31,33,164.67
2025-04-29,KR,P011,25,25,499.75
2025-04-29,KR,P012,1,1,79.99
2025-04-29,JP,P001,149,157,155.43
2025-04-29,JP,P002,78,83,414.17
2025-04-29,JP,P003,68,73,1094.27
2025-04-29,JP,P004,0,0,0.0
2025-04-29,JP,P005,81,93,743.07
2025-04-29,JP,P006,41,44,1099.56
2025-04-29,JP,P007,52,57,569.43
2025-04-29,JP,P009,0,0,0.0
2025-04-29,JP,P010,58,62,309.38
2025-04-29,JP,P011,17,18,359.82
2025-04-29,JP,P012,6,7,559.93
2025-04-29,GLOBAL_WEST,P001,137,147,145.53
2025-04-29,GLOBAL_WEST,P002,76,80,399.2
2025-04-29,GLOBAL_WEST,P003,79,83,1244.17
2025-04-29,GLOBAL_WEST,P004,0,0,0.0
2025-04-29,GLOBAL_WEST,P005,101,111,886.89
2025-04-29,GLOBAL_WEST,P006,47,50,1249.5
2025-04-29,GLOBAL_WEST,P007,60,64,639.36
2025-04-29,GLOBAL_WEST,P009,0,0,0.0
2025-04-29,GLOBAL_WEST,P010,30,31,154.69
2025-04-29,GLOBAL_WEST,P011,31,32,639.68
2025-04-29,GLOBAL_WEST,P012,11,12,959.88
2025-04-30,KR,P001,124,135,133.65
2025-04-30,KR,P002,59,60,299.4
2025-04-30,KR,P003,58,62,929.38
2025-04-30,KR,P004,0,0,0.0
2025-04-30,KR,P005,69,74,591.26
2025-04-30,KR,P006,19,21,524.79
2025-04-30,KR,P007,45,46,459.54
2025-04-30,KR,P009,0,0,0.0
2025-04-30,KR,P010,30,32,159.68
2025-04-30,KR,P011,26,27,539.73
2025-04-30,KR,P012,0,0,0.0
2025-04-30,JP,P001,149,161,159.39
2025-04-30,JP,P002,79,91,454.09
2025-04-30,JP,P003,70,73,1094.27
2025-04-30,JP,P004,0,0,0.0
2025-04-30,JP,P005,81,90,719.1
2025-04-30,JP,P006,44,46,1149.54
2025-04-30,JP,P007,59,65,649.35
2025-04-30,JP,P009,0,0,0.0
2025-04-30,JP,P010,43,46,229.54
2025-04-30,JP,P011,41,43,859.57
2025-04-30,JP,P012,10,10,799.9
2025-04-30,GLOBAL_WEST,P001,149,164,162.36
2025-04-30,GLOBAL_WEST,P002,70,71,354.29
2025-04-30,GLOBAL_WEST,P003,75,83,1244.17
2025-04-30,GLOBAL_WEST,P004,0,0,0.0
2025-04-30,GLOBAL_WEST,P005,86,93,743.07
2025-04-30,GLOBAL_WEST,P006,24,26,649.74
2025-04-30,GLOBAL_WEST,P007,45,49,489.51
2025-04-30,GLOBAL_WEST,P009,0,0,0.0
2025-04-30,GLOBAL_WEST,P010,48,53,264.47
2025-04-30,GLOBAL_WEST,P011,35,36,719.64
2025-04-30,GLOBAL_WEST,P012,15,16,1279.84
2025-05-01,KR,P001,133,149,147.51
2025-05-01,KR,P002,50,52,259.48
2025-05-01,KR,P003,64,72,1079.28
2025-05-01,KR,P004,0,0,0.0
2025-05-01,KR,P005,81,84,671.16
2025-05-01,KR,P006,39,43,1074.57
2025-05-01,KR,P007,50,51,509.49
2025-05-01,KR,P009,0,0,0.0
2025-05-01,KR,P010,36,36,179.64
2025-05-01,KR,P011,30,32,639.68
2025-05-01,KR,P012,6,6,479.94
2025-05-01,JP,P001,180,197,195.03
2025-05-01,JP,P002,92,100,499.0
2025-05-01,JP,P003,74,77,1154.23
2025-05-01,JP,P004,0,0,0.0
2025-05-01,JP,P005,105,117,934.83
2025-05-01,JP,P006,38,41,1024.59
2025-05-01,JP,P007,58,61,609.39
2025-05-01,JP,P009,0,0,0.0
2025-05-01,JP,P010,54,57,284.43
2025-05-01,JP,P011,40,42,839.58
2025-05-01,JP,P012,9,9,719.91
2025-05-01,GLOBAL_WEST,P001,190,204,201.96
2025-05-01,GLOBAL_WEST,P002,98,104,518.96
2025-05-01,GLOBAL_WEST,P003,83,90,1349.1
2025-05-01,GLOBAL_WEST,P004,0,0,0.0
2025-05-01,GLOBAL_WEST,P005,99,105,838.95
2025-05-01,GLOBAL_WEST,P006,43,49,1224.51
2025-05-01,GLOBAL_WEST,P007,55,55,549.45
2025-05-01,GLOBAL_WEST,P009,0,0,0.0
2025-05-01,GLOBAL_WEST,P010,59,64,319.36
2025-05-01,GLOBAL_WEST,P011,49,53,1059.47
2025-05-01,GLOBAL_WEST,P012,13,13,1039.87
2025-05-02,KR,P001,143,158,156.42
2025-05-02,KR,P002,74,78,389.22
2025-05-02,KR,P003,63,69,1034.31
2025-05-02,KR,P004,0,0,0.0
2025-05-02,KR,P005,75,81,647.19
2025-05-02,KR,P006,47,52,1299.48
2025-05-02,KR,P007,41,43,429.57
2025-05-02,KR,P009,0,0,0.0
2025-05-02,KR,P010,40,43,214.57
2025-05-02,KR,P011,31,34,679.66
2025-05-02,KR,P012,16,18,1439.82
2025-05-02,JP,P001,191,201,198.99
2025-05-02,JP,P002,92,96,479.04
2025-05-02,JP,P003,94,101,1513.99
2025-05-02,JP,P004,0,0,0.0
2025-05-02,JP,P005,100,109,870.91
2025-05-02,JP,P006,56,58,1449.42
2025-05-02,JP,P007,59,62,619.38
2025-05-02,JP,P009,0,0,0.0
2025-05-02,JP,P010,61,68,339.32
2025-05-02,JP,P011,52,57,1139.43
2025-05-02,JP,P012,6,7,559.93
2025-05-02,GLOBAL_WEST,P001,175,191,189.09
2025-05-02,GLOBAL_WEST,P002,108,117,583.83
2025-05-02,GLOBAL_WEST,P003,78,84,1259.16
2025-05-02,GLOBAL_WEST,P004,0,0,0.0
2025-05-02,GLOBAL_WEST,P005,100,112,894.88
2025-05-02,GLOBAL_WEST,P006,30,33,824.67
2025-05-02,GLOBAL_WEST,P007,64,64,639.36
2025-05-02,GLOBAL_WEST,P009,0,0,0.0
2025-05-02,GLOBAL_WEST,P010,40,40,199.6
2025-05-02,GLOBAL_WEST,P011,23,24,479.76
2025-05-02,GLOBAL_WEST,P012,14,14,1119.86
2025-05-03,KR,P001,154,167,165.33
2025-05-03,KR,P002,71,78,389.22
2025-05-03,KR,P003,75,79,1184.21
2025-05-03,KR,P004,0,0,0.0
2025-05-03,KR,P005,84,92,735.08
2025-05-03,KR,P006,36,39,974.61
2025-05-03,KR,P007,53,59,589.41
2025-05-03,KR,P009,0,0,0.0
2025-05-03,KR,P010,53,56,279.44
2025-05-03,KR,P011,24,26,519.74
2025-05-03,KR,P012,18,19,1519.81
2025-05-03,JP,P001,169,180,178.2
2025-05-03,JP,P002,86,96,479.04
2025-05-03,JP,P003,81,82,1229.18
2025-05-03,JP,P004,0,0,0.0
2025-05-03,JP,P005,98,106,846.94
2025-05-03,JP,P006,45,49,1224.51
2025-05-03,JP,P007,65,73,729.27
2025-05-03,JP,P009,0,0,0.0
2025-05-03,JP,P010,44,48,239.52
2025-05-03,JP,P011,31,35,699.65
2025-05-03,JP,P012,11,11,879.89
2025-05-03,GLOBAL_WEST,P001,201,217,214.83
2025-05-03,GLOBAL_WEST,P002,87,97,484.03
2025-05-03,GLOBAL_WEST,P003,93,95,1424.05
2025-05-03,GLOBAL_WEST,P004,0,0,0.0
2025-05-03,GLOBAL_WEST,P005,93,97,775.03
2025-05-03,GLOBAL_WEST,P006,52,55,1374.45
2025-05-03,GLOBAL_WEST,P007,66,73,729.27
2025-05-03,GLOBAL_WEST,P009,0,0,0.0
2025-05-03,GLOBAL_WEST,P010,35,39,194.61
2025-05-03,GLOBAL_WEST,P011,27,29,579.71
2025-05-03,GLOBAL_WEST,P012,28,29,2319.71
2025-05-04,KR,P001,153,166,164.34
2025-05-04,KR,P002,75,83,414.17
2025-05-04,KR,P003,55,60,899.4
2025-05-04,KR,P004,0,0,0.0
2025-05-04,KR,P005,86,89,711.11
2025-05-04,KR,P006,46,51,1274.49
2025-05-04,KR,P007,43,45,449.55
2025-05-04,KR,P009,0,0,0.0
2025-05-04,KR,P010,36,38,189.62
2025-05-04,KR,P011,22,22,439.78
2025-05-04,KR,P012,17,17,1359.83
2025-05-04,JP,P001,193,204,201.96
2025-05-04,JP,P002,78,80,399.2
2025-05-04,JP,P003,76,78,1169.22
2025-05-04,JP,P004,0,0,0.0
2025-05-04,JP,P005,96,101,806.99
2025-05-04,JP,P006,47,50,1249.5
2025-05-04,JP,P007,76,80,799.2
2025-05-04,JP,P009,0,0,0.0
2025-05-04,JP,P010,53,60,299.4
2025-05-04,JP,P011,39,40,799.6
2025-05-04,JP,P012,12,13,1039.87
2025-05-04,GLOBAL_WEST,P001,176,188,186.12
2025-05-04,GLOBAL_WEST,P002,90,95,474.05
2025-05-04,GLOBAL_WEST,P003,96,108,1618.92
2025-05-04,GLOBAL_WEST,P004,0,0,0.0
2025-05-04,GLOBAL_WEST,P005,117,121,966.79
2025-05-04,GLOBAL_WEST,P006,49,52,1299.48
2025-05-04,GLOBAL_WEST,P007,73,77,769.23
2025-05-04,GLOBAL_WEST,P009,0,0,0.0
2025-05-04,GLOBAL_WEST,P010,46,50,249.5
2025-05-04,GLOBAL_WEST,P011,29,31,619.69
2025-05-04,GLOBAL_WEST,P012,4,4,319.96
2025-05-05,KR,P001,138,153,151.47
2025-05-05,KR,P002,81,84,419.16
2025-05-05,KR,P003,71,72,1079.28
2025-05-05,KR,P004,0,0,0.0
2025-05-05,KR,P005,84,93,743.07
2025-05-05,KR,P006,40,43,1074.57
2025-05-05,KR,P007,54,60,599.4
2025-05-05,KR,P009,0,0,0.0
2025-05-05,KR,P010,47,49,244.51
2025-05-05,KR,P011,25,26,519.74
2025-05-05,KR,P012,18,19,1519.81
2025-05-05,JP,P001,158,176,174.24
2025-05-05,JP,P002,101,104,518.96
2025-05-05,JP,P003,81,87,1304.13
2025-05-05,JP,P004,0,0,0.0
2025-05-05,JP,P005,114,119,950.81
2025-05-05,JP,P006,59,65,1624.35
2025-05-05,JP,P007,57,65,649.35
2025-05-05,JP,P009,0,0,0.0
2025-05-05,JP,P010,43,47,234.53
2025-05-05,JP,P011,31,31,619.69
2025-05-05,JP,P012,21,22,1759.78
2025-05-05,GLOBAL_WEST,P001,163,176,174.24
2025-05-05,GLOBAL_WEST,P002,85,98,489.02
2025-05-05,GLOBAL_WEST,P003,84,90,1349.1
2025-05-05,GLOBAL_WEST,P004,0,0,0.0
2025-05-05,GLOBAL_WEST,P005,111,124,990.76
2025-05-05,GLOBAL_WEST,P006,39,41,1024.59
2025-05-05,GLOBAL_WEST,P007,72,77,769.23
2025-05-05,GLOBAL_WEST,P009,0,0,0.0
2025-05-05,GLOBAL_WEST,P010,46,48,239.52
2025-05-05,GLOBAL_WEST,P011,36,39,779.61
2025-05-05,GLOBAL_WEST,P012,6,6,479.94
2025-05-06,KR,P001,140,154,152.46
2025-05-06,KR,P002,76,80,399.2
2025-05-06,KR,P003,74,81,1214.19
2025-05-06,KR,P004,0,0,0.0
2025-05-06,KR,P005,81,91,727.09
2025-05-06,KR,P006,49,51,1274.49
2025-05-06,KR,P007,62,67,669.33
2025-05-06,KR,P009,0,0,0.0
2025-05-06,KR,P010,44,47,234.53
2025-05-06,KR,P011,44,47,939.53
2025-05-06,KR,P012,20,23,1839.77
2025-05-06,JP,P001,166,171,169.29
2025-05-06,JP,P002,101,105,523.95
2025-05-06,JP,P003,85,88,1319.12
2025-05-06,JP,P004,0,0,0.0
2025-05-06,JP,P005,98,109,870.91
2025-05-06,JP,P006,41,44,1099.56
2025-05-06,JP,P007,79,86,859.14
2025-05-06,JP,P009,0,0,0.0
2025-05-06,JP,P010,55,60,299.4
2025-05-06,JP,P011,33,35,699.65
2025-05-06,JP,P012,15,15,1199.85
2025-05-06,GLOBAL_WEST,P001,217,229,226.71
2025-05-06,GLOBAL_WEST,P002,80,86,429.14
2025-05-06,GLOBAL_WEST,P003,101,107,1603.93
2025-05-06,GLOBAL_WEST,P004,0,0,0.0
2025-05-06,GLOBAL_WEST,P005,96,103,822.97
2025-05-06,GLOBAL_WEST,P006,64,67,1674.33
2025-05-06,GLOBAL_WEST,P007,75,82,819.18
2025-05-06,GLOBAL_WEST,P009,0,0,0.0
2025-05-06,GLOBAL_WEST,P010,61,63,314.37
2025-05-06,GLOBAL_WEST,P011,25,27,539.73
2025-05-06,GLOBAL_WEST,P012,20,23,1839.77
2025-05-07,KR,P001,138,149,147.51
2025-05-07,KR,P002,70,79,394.21
2025-05-07,KR,P003,67,69,1034.31
2025-05-07,KR,P004,0,0,0.0
2025-05-07,KR,P005,91,97,775.03
2025-05-07,KR,P006,35,39,974.61
2025-05-07,KR,P007,46,47,469.53
2025-05-07,KR,P009,0,0,0.0
2025-05-07,KR,P010,53,55,274.45
2025-05-07,KR,P011,17,18,359.82
2025-05-07,KR,P012,10,10,799.9
2025-05-07,JP,P001,166,178,176.22
2025-05-07,JP,P002,97,102,508.98
2025-05-07,JP,P003,93,98,1469.02
2025-05-07,JP,P004,0,0,0.0
2025-05-07,JP,P005,111,122,974.78
2025-05-07,JP,P006,46,48,1199.52
2025-05-07,JP,P007,59,63,629.37
2025-05-07,JP,P009,0,0,0.0
2025-05-07,JP,P010,59,63,314.37
2025-05-07,JP,P011,34,38,759.62
2025-05-07,JP,P012,10,11,879.89
2025-05-07,GLOBAL_WEST,P001,189,205,202.95
2025-05-07,GLOBAL_WEST,P002,89,94,469.06
2025-05-07,GLOBAL_WEST,P003,92,100,1499.0
2025-05-07,GLOBAL_WEST,P004,0,0,0.0
2025-05-07,GLOBAL_WEST,P005,98,109,870.91
2025-05-07,GLOBAL_WEST,P006,48,51,1274.49
2025-05-07,GLOBAL_WEST,P007,70,74,739.26
2025-05-07,GLOBAL_WEST,P009,0,0,0.0
2025-05-07,GLOBAL_WEST,P010,52,58,289.42
2025-05-07,GLOBAL_WEST,P011,36,38,759.62
2025-05-07,GLOBAL_WEST,P012,0,0,0.0
2025-05-08,KR,P001,142,154,152.46
2025-05-08,KR,P002,87,91,454.09
2025-05-08,KR,P003,81,94,1409.06
2025-05-08,KR,P004,0,0,0.0
2025-05-08,KR,P005,82,88,703.12
2025-05-08,KR,P006,52,55,1374.45
2025-05-08,KR,P007,36,40,399.6
2025-05-08,KR,P009,0,0,0.0
2025-05-08,KR,P010,42,45,224.55
2025-05-08,KR,P011,23,25,499.75
2025-05-08,KR,P012,12,12,959.88
2025-05-08,JP,P001,171,183,181.17
2025-05-08,JP,P002,84,88,439.12
2025-05-08,JP,P003,100,109,1633.91
2025-05-08,JP,P004,0,0,0.0
2025-05-08,JP,P005,99,109,870.91
2025-05-08,JP,P006,48,49,1224.51
2025-05-08,JP,P007,79,86,859.14
